kepid,koi_disposition,koi_period,koi_prad,koi_teq,koi_score,koi_steff,koi_srad,koi_insol,stellar_class,is_planet,transit_ratio
8380709,CONFIRMED,24.3344939,1.74,647.0,0.997,6091.0,0.967,41.3,F,1,13.277448930219997
6149910,CONFIRMED,131.187921,2.34,284.0,1.0,4898.0,0.803,1.54,K,1,6.981587885671273
9108085,FALSE POSITIVE,2.17489806,1.08,1496.0,0.0,5749.0,1.15,1187.26,G,0,34.39241653468577
5436013,CONFIRMED,25.8859397,1.66,542.0,1.0,5190.0,0.899,20.35,K,1,8.386792309494563
8676148,CONFIRMED,28.6253502,2.38,573.0,1.0,5774.0,0.941,25.54,G,1,22.801467770340153
9696358,CONFIRMED,6.98141327,1.42,1384.0,0.739,6054.0,2.163,865.81,F,1,5.443024002502576
5039129,FALSE POSITIVE,1.319677953,1.13,1843.0,0.0,6306.0,1.076,2729.71,F,0,76.30649566515869
4484336,CONFIRMED,8.94337724,1.48,946.0,0.922,6074.0,1.005,188.93,F,1,24.051316882614245
9580167,CANDIDATE,0.827151296,19.1,3749.0,1.0,4452.0,2.747,3158.4199999999996,K,0,329.32306497891284
9757613,CONFIRMED,12.282998287,2.83,431.0,1.0,3879.0,0.537,8.14,K,1,227.52588046501938
10527135,FALSE POSITIVE,0.328686504,1.11,2324.0,0.0,5430.0,0.847,3158.4199999999996,G,0,522.9907462218163
11752906,CONFIRMED,6.383159135,2.73,530.0,1.0,3757.0,0.576,18.73,K,1,362.3910905363947
10916600,CONFIRMED,5.57654782,0.92,1183.0,0.994,6187.0,1.238,462.81,F,1,9.611681228262112
8429314,CONFIRMED,115.6863392,3.52,401.0,0.997,5800.0,1.149,6.09,G,1,8.176419156670834
9153570,CONFIRMED,3.81371423,1.37,1029.0,0.95,5547.0,0.82,264.63,G,1,73.68145148096217
11768142,CONFIRMED,38.0970717,1.58,242.0,0.999,3554.0,0.398,0.81,M,1,23.97297112995695
7984574,CANDIDATE,11.6191707,2.21,756.0,1.0,5870.0,0.834,77.43,G,0,60.27968932412706
9592579,FALSE POSITIVE,2.637574744,9.16,1385.0,0.0,6108.0,1.03,868.86,F,0,1841.3506616440363
10336951,CANDIDATE,38.2292037,1.51,359.0,0.996,4544.0,0.598,3.92,K,0,15.846524158702264
8481129,CONFIRMED,16.3012727,1.54,557.0,0.992,4873.0,0.796,22.73,K,1,15.919002446968452
2142522,CONFIRMED,13.32354078,1.32,872.0,0.757,6113.0,1.218,136.61,F,1,8.751427411475225
9395719,CONFIRMED,2.607545159,2.07,1431.0,1.0,6147.0,1.096,993.79,F,1,134.80111697655167
8753896,CONFIRMED,3.24417541,1.84,1047.0,1.0,5094.0,0.87,283.66,K,1,114.63621814456697
8240617,CANDIDATE,154.608014,42.05,291.0,0.0,5592.0,0.797,1.69,G,0,2.7915758622965043
8746295,FALSE POSITIVE,6.85567248,1.27,897.0,0.0,5734.0,0.883,153.07,G,0,28.837433610889182
10090257,FALSE POSITIVE,2.28607282,1.01,942.0,0.0,4583.0,0.654,186.39,K,0,114.51953660863701
11295426,CONFIRMED,9.60505976,0.91,941.0,1.0,5790.0,1.198,185.15,G,1,5.726148652301566
10679583,FALSE POSITIVE,3.54789928,0.99,987.0,0.015,5399.0,0.725,224.45,G,0,52.22808918070527
11622985,CANDIDATE,18.0243482,1.98,683.0,1.0,5955.0,0.91,51.44,G,0,24.47800026410941
11361283,CANDIDATE,16.4793229,1.53,537.0,0.997,4908.0,0.716,19.62,K,0,29.07279643146018
8757824,CONFIRMED,3.65690909,1.32,1368.0,0.998,6078.0,1.271,828.52,F,1,29.369064791271583
9832208,CONFIRMED,88.0712769,2.4,330.0,0.717,4939.0,0.819,2.79,K,1,10.053220881597095
6124512,CONFIRMED,8.38395796,3.24,1285.0,0.996,5405.0,2.605,645.64,G,1,12.94138168603126
10070468,CONFIRMED,1.68189051,1.27,1790.0,0.998,5827.0,1.374,2432.14,G,1,49.46814284599299
10031656,FALSE POSITIVE,8.59000355,1.82,843.0,0.0,5817.0,0.876,119.26,G,0,34.703128847950246
7584650,CONFIRMED,44.9977604,1.59,508.0,0.91,5871.0,0.983,15.74,G,1,3.7824104685885658
11337566,CONFIRMED,7.12815163,1.36,1373.0,1.0,6311.0,1.994,839.5,F,1,6.439256960643527
6364215,CANDIDATE,2.10081629,1.65,1378.0,0.972,5815.0,0.918,852.78,G,0,80.49252131417926
10202759,FALSE POSITIVE,0.872952088,25.5,3165.0,0.0,7102.0,2.082,3158.4199999999996,F,0,157.28240058920622
5007345,CONFIRMED,7.01074295,3.76,1453.0,1.0,5814.0,2.476,1054.63,G,1,31.779798744439777
12120484,CONFIRMED,17.2922631,2.13,809.0,0.993,5936.0,1.299,101.22,G,1,11.745137049181261
6429812,CONFIRMED,94.289223,2.11,369.0,0.998,5632.0,0.904,4.39,G,1,5.360103561358226
6846911,CONFIRMED,14.02634692,2.66,822.0,0.998,5970.0,1.131,108.07,G,1,28.774420189515748
5385439,FALSE POSITIVE,12.425866431,2.12,741.0,0.0,5428.0,0.94,71.19,G,0,20.755091923134803
5963582,CONFIRMED,25.5433704,2.11,772.0,0.947,5422.0,1.782,84.0,G,1,5.4260654655033305
4476423,FALSE POSITIVE,33.8542586,15.96,1326.0,0.0,4553.0,2.747,730.99,K,0,7.482071989607831
11403389,CONFIRMED,45.0909201,2.44,487.0,1.0,5790.0,0.9,13.27,G,1,9.676005702088124
9851662,CONFIRMED,15.0539886,1.44,665.0,0.995,5475.0,0.818,46.3,G,1,14.71370849849056
6467363,CANDIDATE,3.67936863,0.92,1112.0,0.995,5676.0,0.848,361.27,G,0,23.34639679743098
6467363,CANDIDATE,7.4464635,0.77,879.0,1.0,5676.0,0.848,141.12,G,0,10.474771010426627
8758204,CONFIRMED,154.608014,2.73,289.0,0.996,5135.0,0.874,1.65,K,1,6.681413034643858
8733898,CONFIRMED,1.565412613,1.73,648.0,1.0,3464.0,0.328,41.85,M,1,1759.6638593073608
8733898,CONFIRMED,5.14892346,1.72,436.0,0.992,3464.0,0.328,8.54,M,1,457.37716209904585
3228945,FALSE POSITIVE,0.730943372,1.37,2190.0,0.0,6143.0,1.067,3158.4199999999996,F,0,184.28240156475485
7008149,FALSE POSITIVE,0.515552803,13.96,1807.0,0.001,5068.0,0.73,2508.21,K,0,2374.344573197869
10332213,CONFIRMED,2.522590567,25.82,1205.0,1.0,5591.0,0.86,499.07,G,1,83.32703798618462
7090524,CONFIRMED,6.73968289,1.48,1011.0,0.98,5511.0,1.176,246.9,G,1,21.069240544045833
11133306,CONFIRMED,41.74598855,2.4,584.0,0.999,5978.0,1.171,27.58,G,1,10.103964827537903
6307063,FALSE POSITIVE,75.378004,3.82,455.0,0.0,5876.0,1.077,10.13,G,0,5.940725095347443
5871985,CONFIRMED,154.608014,2.72,202.0,1.0,4477.0,0.637,0.39,K,1,12.886136678529484
8292840,CONFIRMED,100.2830675,2.51,475.0,1.0,6214.0,1.297,12.07,F,1,3.502086730643735
9730163,CONFIRMED,4.871223664,1.56,341.0,1.0,3157.0,0.18,3.18,M,1,997.0184772858337
9730163,CONFIRMED,2.984157711,0.92,401.0,0.939,3157.0,0.18,6.12,M,1,870.5974186362297
11453592,CONFIRMED,2.8867624,1.24,557.0,1.0,3483.0,0.389,22.75,M,1,218.86110197361583
3834322,FALSE POSITIVE,0.498434645,1.08,1676.0,0.0,4784.0,0.708,1873.28,K,0,479.90243535338516
10073672,CANDIDATE,2.252976718,1.19,795.0,0.93,4039.0,0.559,94.26,K,0,207.68079681505165
11188249,FALSE POSITIVE,2.75505467,1.74,1783.0,0.001,6257.0,1.748,2387.41,F,0,31.033866925043636
4677282,FALSE POSITIVE,1.572181216,48.03,3384.0,0.0,6622.0,2.747,3158.4199999999996,F,0,139.61494881516253
5097470,FALSE POSITIVE,1.28805834,1.08,1736.0,0.0,5631.0,1.132,2142.23,G,0,71.89115362585206
4858610,FALSE POSITIVE,2.72288246,1.06,1162.0,0.0,5458.0,0.872,431.75,G,0,56.04355026033698
10591855,CONFIRMED,1.574090323,0.93,998.0,1.0,4313.0,0.65,234.92,K,1,142.87617216994985
4832175,FALSE POSITIVE,0.947738312,0.88,1229.0,0.0,4464.0,0.638,537.85,K,0,213.35003285168446
7749773,CONFIRMED,13.7872627,1.55,894.0,1.0,5691.0,1.458,150.64,G,1,5.4470565792584775
9451706,CONFIRMED,14.4359459,1.46,884.0,1.0,6075.0,1.352,144.45,F,1,7.4328347268189745
10064256,CONFIRMED,5.95958637,1.02,897.0,1.0,5452.0,0.9,153.48,G,1,22.333764750858034
6842807,CANDIDATE,16.6146221,1.49,604.0,0.937,5295.0,0.8,31.48,G,0,21.73988657858189
4381282,FALSE POSITIVE,0.497581917,0.76,1801.0,0.0,5271.0,0.63,2487.04,G,0,282.5665386871364
9815053,CANDIDATE,5.83892993,1.19,835.0,0.994,5279.0,0.769,114.94,G,0,40.65813476888221
7609553,CONFIRMED,2.279523364,0.87,1123.0,0.999,5017.0,0.797,374.78,K,1,55.62566368150635
10122538,CONFIRMED,12.2854718,2.21,434.0,1.0,3891.0,0.564,8.39,K,1,131.62701655462675
10122538,CONFIRMED,5.53609368,2.2,566.0,0.976,3891.0,0.564,24.23,K,1,220.96808159503544
9697131,CANDIDATE,3.09756897,1.75,1782.0,1.0,6329.0,1.885,2380.18,F,0,26.89205657945366
5480640,CONFIRMED,58.0337426,3.21,486.0,0.998,5467.0,1.152,13.17,G,1,13.907426332348933
5480640,CONFIRMED,14.4252635,1.68,773.0,0.998,5467.0,1.152,84.28,G,1,15.334208626414345
5480640,CONFIRMED,26.6757818,2.69,630.0,0.997,5467.0,1.152,37.15,G,1,17.798916019023668
5175986,CONFIRMED,0.868386354,1.52,1389.0,0.0,4792.0,0.704,880.33,K,1,562.5376282686267
9008737,CONFIRMED,11.8288843,1.18,730.0,0.0,5653.0,0.857,67.13,G,1,16.146915901443045
9008737,CONFIRMED,14.7512034,1.63,678.0,0.0,5653.0,0.857,49.97,G,1,17.700250814791154
9692128,FALSE POSITIVE,1.480323978,1.46,1743.0,0.0,5996.0,1.081,2180.25,G,0,112.2727203436544
10917043,CANDIDATE,154.608014,2.11,200.0,1.0,4400.0,0.624,0.38,K,0,8.076554168789725
6521045,CONFIRMED,6.88707073,1.3,1155.0,1.0,5788.0,1.474,420.97,G,1,9.975213366220213
8167959,FALSE POSITIVE,154.608014,48.03,398.0,0.0,5800.0,1.412,5.96,G,0,0.3706146823669826
4075015,FALSE POSITIVE,1.11431205,1.07,1635.0,0.0,5776.0,0.849,1691.99,G,0,143.94531585654124
6697605,CONFIRMED,3.42064689,2.27,1129.0,0.709,5370.0,0.966,382.68,G,1,104.30775565963198
6697605,CANDIDATE,1.23935745,1.5,1583.0,1.0,5370.0,0.966,1488.51,G,0,121.75664091098174
6294819,CONFIRMED,0.675650404,1.36,2085.0,0.998,5966.0,0.961,3158.4199999999996,G,1,297.0471101797787
12602314,CANDIDATE,1.407020118,1.12,1350.0,0.992,5022.0,0.849,782.45,K,0,129.28031210993674
5787131,CANDIDATE,24.4359956,2.31,674.0,0.988,6197.0,1.035,48.81,F,0,20.322478696141197
3230753,FALSE POSITIVE,17.7337356,1.24,597.0,0.0,5335.0,0.831,29.95,G,0,12.253481437943623
8358012,FALSE POSITIVE,10.06478627,1.49,729.0,0.0,5438.0,0.82,66.74,G,0,28.38609706512923
4664046,FALSE POSITIVE,1.12976597,0.83,1429.0,0.0,5366.0,0.715,987.44,G,0,118.34309365859195
11401755,CONFIRMED,16.23191704,3.54,926.0,1.0,5919.0,1.585,174.1,G,1,30.902080066323457
4180401,FALSE POSITIVE,15.4126766,2.82,618.0,0.0,5240.0,0.856,34.56,G,0,38.91601800040364
6350476,FALSE POSITIVE,1.110599919,1.07,1539.0,0.0,5227.0,0.867,1320.65,G,0,141.90528677681274
8292840,CONFIRMED,21.86965714,1.51,790.0,1.0,6214.0,1.297,92.0,F,1,5.738544468100426
5272233,CONFIRMED,9.02436414,1.62,939.0,1.0,5885.0,1.111,183.39,G,1,23.78006878609843
5272233,CONFIRMED,17.3408735,1.43,755.0,0.992,5885.0,1.111,76.86,G,1,9.169088281510156
11456382,FALSE POSITIVE,0.814280672,1.91,2563.0,0.0,6366.0,1.543,3158.4199999999996,F,0,165.667692527522
3130548,FALSE POSITIVE,0.878855771,1.57,1864.0,0.0,5727.0,0.937,2857.19,G,0,306.8762917641466
9593757,FALSE POSITIVE,2.49432176,8.91,1342.0,0.0,5780.0,1.0,766.49,G,0,1947.1024459971834
6346809,CANDIDATE,17.57704569,27.21,673.0,1.0,5653.0,0.901,48.33,G,0,38.117896022832724
4275117,FALSE POSITIVE,1.00652785,1.03,1815.0,0.0,6089.0,0.889,2556.97,F,0,125.08347384525925
6545051,FALSE POSITIVE,1.99566293,1.11,1182.0,0.0,5235.0,0.771,462.26,G,0,98.7140649047382
5513866,FALSE POSITIVE,0.755111225,1.38,1999.0,0.0,5780.0,1.0,3158.4199999999996,G,0,222.48378045234327
4547603,CANDIDATE,1.400755743,1.3,1628.0,0.963,5487.0,1.072,1659.74,G,0,103.08720897387748
5688910,CONFIRMED,25.8730914,2.88,667.0,0.918,6036.0,1.093,46.82,F,1,26.8386946601982
6345732,CONFIRMED,20.2642023,2.12,770.0,1.0,5937.0,1.291,82.92,G,1,9.14420401339953
5716763,CANDIDATE,1.28132831,4.52,2215.0,0.0,5918.0,1.596,3158.4199999999996,G,0,410.1212748510958
6345732,CONFIRMED,7.44136102,1.33,1075.0,0.931,5937.0,1.291,315.02,G,1,10.71040630682907
8611257,CONFIRMED,99.2532336,2.17,300.0,0.999,5010.0,0.715,1.93,K,1,5.420478310743923
3861611,FALSE POSITIVE,3.84933401,2.12,1147.0,0.0,5984.0,0.906,408.84,G,0,130.90576153977347
12416987,CANDIDATE,119.0833042,22.19,240.0,0.0,4412.0,0.623,0.78,K,0,24.780971772867552
8259713,CANDIDATE,27.8813154,1.54,681.0,0.999,6434.0,1.055,50.86,F,0,7.503232792237629
10880507,CONFIRMED,6.4802138,1.26,934.0,0.73,5496.0,0.983,180.05,G,1,21.91285725788862
11098013,CANDIDATE,7.50790041,1.77,1138.0,1.0,6408.0,1.337,396.33,F,0,19.3129892622004
5443604,FALSE POSITIVE,21.3910125,1.72,483.0,0.0,4889.0,0.686,12.88,K,0,30.190249292781257
12206313,CONFIRMED,14.3832267,1.84,889.0,0.982,6115.0,1.291,147.78,F,1,12.410288993081087
12206313,CONFIRMED,47.3186631,2.1,598.0,0.998,6115.0,1.291,30.22,F,1,5.566513987162921
9837661,CONFIRMED,11.12827427,4.04,408.0,1.0,3640.0,0.503,6.52,M,1,436.4288551993066
7769819,CONFIRMED,2.21571296,1.7,1283.0,1.0,5417.0,0.901,638.56,G,1,128.67190161671485
11874577,CONFIRMED,34.4585495,1.88,559.0,0.998,6161.0,0.862,23.05,F,1,12.507781269202873
12164564,CONFIRMED,3.35184041,1.88,1294.0,0.996,6198.0,1.005,661.69,F,1,103.01803121945177
8190354,FALSE POSITIVE,1.615758517,1.31,2158.0,0.0,5622.0,2.017,3158.4199999999996,G,0,25.808312047412223
3425851,CANDIDATE,110.3783828,3.02,473.0,1.0,6342.0,1.359,11.82,F,0,4.437463093543349
10397751,CONFIRMED,3.4462125,0.7,1015.0,1.0,5374.0,0.721,251.24,G,1,24.229498326060856
10397751,CONFIRMED,2.005414293,0.65,1216.0,0.829,5374.0,0.721,516.85,G,1,29.669679830091848
10397751,CANDIDATE,4.28886792,0.57,944.0,1.0,5374.0,0.721,187.43,G,0,13.82649246983572
7815931,FALSE POSITIVE,1.868564038,1.4,1565.0,0.0,6065.0,1.023,1417.56,F,0,94.56459420525356
6679295,CANDIDATE,24.5752524,1.64,316.0,0.993,3678.0,0.512,2.35,M,0,40.829692556891096
9642292,CONFIRMED,15.1408916,1.93,714.0,0.997,5926.0,0.887,61.42,G,1,31.490879969050173
6356692,CONFIRMED,11.39169531,1.02,886.0,1.0,5557.0,1.249,145.67,G,1,4.476945582913419
6026737,CANDIDATE,10.1747037,1.04,985.0,0.934,5866.0,1.339,222.53,G,0,5.150027120691485
4991208,CONFIRMED,2.44358543,0.67,1249.0,0.998,5561.0,0.873,574.37,G,1,24.18577197032968
8243283,FALSE POSITIVE,1.7592691,1.21,1519.0,0.0,5784.0,0.984,1254.94,G,0,79.80586938064222
9837661,CONFIRMED,2.226496196,2.1,697.0,1.0,3640.0,0.503,55.76,M,1,826.0063517305915
9837661,CONFIRMED,5.72084599,1.78,509.0,1.0,3640.0,0.503,15.84,M,1,230.03590767875224
9092504,CONFIRMED,0.962864171,1.52,1666.0,1.0,5704.0,0.804,1828.67,G,1,315.20541436783816
5383248,CONFIRMED,16.23847733,2.76,711.0,1.0,5683.0,0.993,60.35,G,1,39.82516259731109
9092504,CONFIRMED,6.46004728,1.8,883.0,0.956,5704.0,0.804,144.06,G,1,61.02122521926805
10001368,CONFIRMED,4.76831033,1.78,1219.0,1.0,6237.0,1.116,522.81,F,1,52.80696569092641
9466429,CONFIRMED,44.616751,2.31,693.0,0.996,6763.0,1.424,54.56,F,1,5.372421671851453
4365442,FALSE POSITIVE,1.714410345,1.84,2551.0,0.0,6340.0,2.498,3158.4199999999996,F,0,29.397862738631574
8885643,CONFIRMED,3.40165617,1.34,1236.0,1.0,6177.0,0.906,552.42,F,1,45.830616678698604
5652893,CONFIRMED,14.00948631,0.98,617.0,1.0,5153.0,0.767,34.32,K,1,12.12749677186415
3241557,FALSE POSITIVE,1.703359172,0.69,1525.0,0.0,6026.0,0.904,1284.58,F,0,33.81553400294838
3957082,FALSE POSITIVE,3.77881664,3.99,2580.0,0.001,6115.0,2.747,3158.4199999999996,F,0,12.464219486447483
8681833,CONFIRMED,1.311558909,1.15,1655.0,0.982,5926.0,0.963,1776.99,G,1,107.73439075468933
4138951,CONFIRMED,1.291233083,0.89,1887.0,0.99,6384.0,1.086,2993.7,F,1,51.113931999525754
3102384,CONFIRMED,10.573751447,2.07,844.0,1.0,5720.0,1.08,120.25,G,1,28.268112930231997
10471515,CONFIRMED,3.7847507,0.7,1311.0,0.992,6017.0,1.206,699.15,F,1,8.85130954596296
4935172,CANDIDATE,2.17291055,0.93,1507.0,0.785,6164.0,1.045,1220.49,F,0,35.16021402721801
8760040,CONFIRMED,18.2206024,1.78,786.0,0.999,5951.0,1.262,90.43,G,1,11.075374763679603
8760040,CANDIDATE,7.35101287,1.42,1064.0,0.913,5951.0,1.262,303.08,G,0,15.7665347686978
10098844,CONFIRMED,47.4497134,1.61,551.0,0.985,6007.0,1.126,21.82,F,1,4.3498682122703825
9467404,CONFIRMED,0.929906166,1.48,2291.0,1.0,6039.0,1.413,3158.4199999999996,F,1,116.89351460865569
5308666,FALSE POSITIVE,0.784513087,48.03,3749.0,0.0,3853.0,2.747,3158.4199999999996,K,0,403.56242011294836
5184911,CONFIRMED,4.11585514,1.93,895.0,1.0,4827.0,0.823,151.55,K,1,103.45359239246696
8176564,CANDIDATE,6.57159435,1.26,1211.0,1.0,6042.0,1.432,507.81,F,0,9.997573876421633
6587105,CONFIRMED,33.878639,3.52,564.0,1.0,5533.0,1.072,24.0,G,1,20.664938753885597
11662184,CONFIRMED,27.5722144,1.94,636.0,0.995,5912.0,1.09,38.62,G,1,10.746325837361834
11127479,CONFIRMED,2.12821621,0.7,1668.0,1.0,5952.0,1.377,1831.55,G,1,12.169816148519983
5428668,FALSE POSITIVE,0.703399912,2.15,2013.0,0.0,5955.0,0.91,3158.4199999999996,G,0,755.4735093569361
5041569,FALSE POSITIVE,2.5355023,2.7,1477.0,0.024,6268.0,1.1,1127.68,F,0,139.85394531095477
10604521,CANDIDATE,0.868122253,1.65,2047.0,1.0,6116.0,1.084,3158.4199999999996,F,0,266.43712818176084
9899181,FALSE POSITIVE,1.332560553,0.4,1249.0,0.0,4947.0,0.714,574.99,K,0,23.788787630425976
9899181,FALSE POSITIVE,18.936061,0.34,516.0,0.0,4947.0,0.714,16.7,K,0,1.2832658280938154
8884274,CONFIRMED,10.65275054,2.2,737.0,1.0,5602.0,0.817,69.81,G,1,69.53133814771562
7767162,CONFIRMED,3.30040818,1.43,1543.0,1.0,6333.0,1.438,1341.9,F,1,29.935691166539286
4861791,FALSE POSITIVE,5.62950902,2.11,979.0,0.0,5822.0,0.898,216.41,G,0,52.84652692500703
4385148,CANDIDATE,13.84301228,1.98,699.0,0.954,5745.0,0.837,56.45,G,0,41.01708418046711
4385148,CONFIRMED,24.2758992,2.25,580.0,0.973,5745.0,0.837,26.68,G,1,28.92580802938908
9838468,CONFIRMED,54.4099612,1.56,513.0,0.948,5746.0,1.133,16.35,G,1,3.547144598956266
6781548,FALSE POSITIVE,9.12209336,28.17,863.0,0.0,5899.0,0.96,131.35,G,0,99.40700716529392
8617363,CONFIRMED,19.94752741,2.52,625.0,0.988,5749.0,0.864,36.14,G,1,43.17828381918739
11401755,CONFIRMED,13.84984567,1.45,977.0,0.063,5919.0,1.585,214.98,G,1,6.108371314436458
7673192,CONFIRMED,6.12479773,1.51,1140.0,0.98,6052.0,1.202,399.43,F,1,21.110901241141885
7673192,CONFIRMED,11.24284815,1.44,931.0,1.0,6052.0,1.202,177.7,F,1,12.096578926043753
7673192,CONFIRMED,4.02877097,1.21,1311.0,0.997,6052.0,1.202,699.45,F,1,24.920751451899985
7673192,CONFIRMED,8.92114318,1.27,1006.0,0.999,6052.0,1.202,241.79,F,1,12.419932935097226
11807274,CONFIRMED,7.81285862,1.68,1196.0,1.0,6237.0,1.543,483.06,F,1,15.013710820227283
7670943,CONFIRMED,18.01164974,1.83,900.0,1.0,6477.0,1.459,155.37,F,1,5.985015340410456
6697756,CONFIRMED,0.916142298,0.6,1212.0,0.992,4374.0,0.614,507.47,K,1,107.51604877870184
5649833,FALSE POSITIVE,0.597933473,1.24,2564.0,0.0,6543.0,1.159,3158.4199999999996,F,0,177.2772470291189
10518399,FALSE POSITIVE,2.69636494,1.24,1406.0,0.0,5653.0,1.139,925.14,G,0,40.424795020513805
5905822,CONFIRMED,6.99205021,1.06,1194.0,1.0,6057.0,1.467,479.87,F,1,4.776853568961999
10793172,CONFIRMED,12.0999065,1.39,807.0,0.989,5553.0,1.098,100.37,G,1,13.677791642439551
10793172,CONFIRMED,5.36375016,1.15,1059.0,0.995,5553.0,1.098,296.73,G,1,21.309717378782608
7136729,FALSE POSITIVE,3.17319407,0.91,1077.0,0.0,5369.0,0.784,318.23,G,0,42.79599577091105
6364276,FALSE POSITIVE,5.24368302,0.91,654.0,0.0,4194.0,0.629,43.13,K,0,42.985054424590295
4367854,CANDIDATE,5.1952021,1.37,836.0,0.276,5044.0,0.738,115.35,K,0,61.74928209241369
5108946,FALSE POSITIVE,0.591280187,1.3,2385.0,0.0,6246.0,1.092,3158.4199999999996,F,0,228.31815265949373
8801316,CONFIRMED,3.93766786,1.36,1947.0,1.0,6277.0,2.741,3158.4199999999996,F,1,6.171165487786977
10597693,CANDIDATE,31.6084371,1.89,634.0,1.0,6341.0,1.033,38.1,F,0,10.49086985702308
7466270,CANDIDATE,16.1558656,2.04,455.0,0.782,4504.0,0.53,10.1,K,0,45.26529361571317
10876237,FALSE POSITIVE,1.465943491,1.6,2472.0,0.0,6230.0,2.19,3158.4199999999996,F,0,35.67668216482432
12314973,CONFIRMED,28.45489091,6.08,769.0,1.0,6206.0,1.573,82.7,F,1,49.85434681464396
3346154,CONFIRMED,1.952711161,2.58,1403.0,1.0,5741.0,0.946,917.15,G,1,206.3797288860787
5308387,FALSE POSITIVE,0.620739667,29.28,2947.0,0.0,6559.0,1.602,3158.4199999999996,F,0,174.30817740861403
6233573,FALSE POSITIVE,0.587470828,48.03,3434.0,0.0,5787.0,2.667,3158.4199999999996,G,0,329.88872087449425
10363281,FALSE POSITIVE,0.934924739,2.29,3156.0,0.0,6477.0,2.628,3158.4199999999996,F,0,78.93683514989328
4861527,FALSE POSITIVE,25.7054557,1.75,670.0,0.0,6326.0,1.001,47.76,F,0,10.35966851192605
5775129,CONFIRMED,3.84822189,1.72,1283.0,0.988,5927.0,1.193,641.53,G,1,52.985510146869416
9898447,CONFIRMED,2.37752442,0.53,1278.0,1.0,5615.0,0.936,632.62,G,1,13.501438609829297
5307568,FALSE POSITIVE,2.62838097,1.01,1375.0,0.001,5884.0,1.07,846.09,G,0,34.20356524647948
11135308,CONFIRMED,1.877878538,0.78,1701.0,0.999,6324.0,1.115,1977.35,F,1,25.29450070321854
2985587,CANDIDATE,3.375716723,2.34,1472.0,1.0,6310.0,1.282,1111.66,F,0,52.048206178821594
6521045,CONFIRMED,35.3331932,1.55,670.0,1.0,5788.0,1.474,47.52,G,1,2.821709304213128
8077137,CONFIRMED,15.0896415,1.42,968.0,1.0,6063.0,1.613,207.64,F,1,5.155854763017398
7019524,CONFIRMED,5.30873978,1.08,1042.0,0.981,5914.0,0.955,279.21,G,1,24.016999379088045
5106313,CONFIRMED,3.89524296,1.13,956.0,0.991,5018.0,0.838,197.66,K,1,48.52072179857043
9825174,CONFIRMED,0.740926358,1.22,1873.0,0.993,5618.0,0.874,2909.21,G,1,263.8588813707718
5642620,CANDIDATE,75.8580035,2.72,281.0,0.0,4474.0,0.614,1.47,K,0,15.138811292337797
8429415,FALSE POSITIVE,1.352564873,1.45,2447.0,0.0,6463.0,1.823,3158.4199999999996,F,0,41.920355268608255
5014903,FALSE POSITIVE,7.72768833,1.89,899.0,0.0,5765.0,0.94,154.46,G,0,52.38306498833656
5980783,CONFIRMED,37.3033197,2.31,493.0,0.983,5646.0,0.817,14.0,G,1,14.789568446906884
8873090,CANDIDATE,10.16435076,1.99,1389.0,0.999,6133.0,2.71,879.94,F,0,3.7090416191028814
8560804,FALSE POSITIVE,31.9729501,2.41,757.0,0.0,6007.0,1.759,77.49,F,0,4.888507301051336
12008872,CONFIRMED,14.8877665,1.96,831.0,1.0,6143.0,1.116,112.85,F,1,16.96023375971137
8415200,CONFIRMED,4.52158614,1.31,1214.0,0.989,5576.0,1.289,513.68,G,1,23.487333141904934
4072333,FALSE POSITIVE,2.007750531,1.64,1319.0,0.0,5645.0,0.865,716.79,G,0,175.32058618093325
9886361,CONFIRMED,7.03146295,1.38,1194.0,1.0,6170.0,1.499,480.26,F,1,12.14540993919338
9886361,CONFIRMED,54.2811949,2.07,604.0,0.986,6170.0,1.499,31.45,F,1,2.7228582619134643
3730335,FALSE POSITIVE,0.596087893,1.92,2967.0,0.0,6049.0,1.827,3158.4199999999996,F,0,176.31628025701235
6528464,CONFIRMED,12.58229808,1.53,917.0,1.0,5587.0,1.423,167.41,G,1,9.433888725675462
7428316,FALSE POSITIVE,7.12684695,1.38,941.0,0.0,6050.0,0.896,185.17,F,0,28.946882323605955
10275766,FALSE POSITIVE,0.661749944,23.92,2420.0,0.0,6363.0,1.198,3158.4199999999996,F,0,325.802823188452
10275766,FALSE POSITIVE,154.608014,2.53,303.0,0.0,6392.0,1.23,1.99,F,0,2.7288365530650953
6370120,FALSE POSITIVE,1.35477049,0.8,1102.0,1.0,4414.0,0.689,348.9,K,0,107.25063844577838
5642620,FALSE POSITIVE,0.493393859,1.4,1505.0,0.0,4474.0,0.614,1203.14,K,0,536.4882338351114
5209845,CONFIRMED,11.95401876,2.1,525.0,1.0,4359.0,0.659,17.92,K,1,71.59935224997086
9652649,FALSE POSITIVE,2.48883033,0.64,1230.0,0.0,5615.0,0.833,540.34,G,0,20.652271623514007
11100670,FALSE POSITIVE,20.2340219,0.99,562.0,0.0,5528.0,0.71,23.53,G,0,9.568043415036534
6129524,CONFIRMED,0.88184263,1.24,1564.0,1.0,5268.0,0.776,1419.46,G,1,283.38389583184477
5794570,CONFIRMED,5.448321078,2.17,978.0,1.0,5721.0,0.905,215.95,G,1,97.167548024599
