pl_name,hostname,discoverymethod,disc_year,disc_facility,pl_orbper,pl_rade,pl_bmasse,pl_eqt,pl_orbsmax,pl_insol,st_teff,st_rad,st_mass,st_logg,st_met,sy_dist,ra,dec,planet_type,habitable_zone,stellar_class,disc_decade,mass_radius_ratio
TOI-500 e,TOI-500,Radial Velocity,2022,La Silla Observatory,61.3,3.99,15.05,823.0,0.102,100.0,4440.0,0.678,0.74,4.618,0.12,47.3924,106.559098,-47.5878156,Neptune-like,0.0,K,2020.0,3.7719298245614037
TOI-5005 b,TOI-5005,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),6.3085044,6.25,32.7,1040.0,0.06614,226.0,5749.0,0.93,0.97,4.43,0.15,207.891,238.108194,-48.1451,Gas Giant,0.0,G,2020.0,5.232
TOI-5007 b,TOI-5007,Transit,2026,Transiting Exoplanet Survey Satellite (TESS),2.543371,11.07447293,211.03806225,774.0,0.0307,85.3,3793.0,0.656,0.632,4.604,0.43,203.352,236.0638704,-61.0413649,Gas Giant,0.0,K,2020.0,19.056262413926003
TOI-5027 b,TOI-5027,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),10.24368,10.76062147,642.01338214,1056.0,0.093,190.912,5909.0,0.92,1.02,4.517,-0.15,204.429,243.8850212,-69.2170972,Gas Giant,0.0,G,2020.0,59.663225207753726
TOI-5076 b,TOI-5076,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),23.443162,3.48935569,16.14568308,550.0,0.1481,12.8373,4780.0,0.844,0.789,4.483,0.082,82.857,50.5104166,17.2392094,Neptune-like,0.0,K,2020.0,4.627124464918049
TOI-5082.01,TOI-5082,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),4.240122,2.54811,7.03,1164.91,0.051204842,254.588,5670.0,0.93,0.99665,4.5,0.09,43.1406,106.569578,22.6831477,Neptune-like,0.0,G,2020.0,2.758907582482703
TOI-5108 b,TOI-5108,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),6.753581,6.6,32.0,1180.0,0.073,122.785,5808.0,1.29,1.1,4.26,0.2,130.919,166.2695041,11.2464069,Gas Giant,0.0,G,2020.0,4.848484848484849
TOI-5110 b,TOI-5110,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),30.158577,11.98240037,711.74876796,976.0,0.2157,15.1027,6160.0,2.333,1.469,3.869,0.065,392.259,94.4042694,31.6103309,Gas Giant,0.0,F,2020.0,59.399514786869034
TOI-512 b,TOI-512,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),7.18886,1.54,3.57,1009.0,0.102,127.0,5277.0,0.89,0.74,4.35,-0.11,67.3975,96.6467023,-38.6072095,Super-Earth,0.0,G,2020.0,2.318181818181818
TOI-5126 b,TOI-5126,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),5.4588385,4.74,20.2,1442.0,0.06519,467.0,6150.0,1.241,1.24,4.224,0.18,160.414,151.6597827,18.6340631,Gas Giant,0.0,F,2020.0,4.261603375527426
TOI-5126 c,TOI-5126,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),17.8999,3.86,14.2,971.0,0.1439,96.0,6150.0,1.241,1.24,4.224,0.18,160.414,151.6597827,18.6340631,Neptune-like,0.0,F,2020.0,3.6787564766839376
TOI-5143 c,TOI-5143,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),5.2097118,16.25302201,9.2,904.48,0.05602,158.1646,5183.0,0.852,0.864,4.514,0.107,181.38,165.3651202,5.1394812,Gas Giant,0.0,K,2020.0,0.5660485781868452
TOI-5153 b,TOI-5153,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),20.33003,11.88151954,711.74876796,906.0,0.158,49.5559,6300.0,1.4,1.24,4.3,0.12,390.484,91.5403204,-19.9534443,Gas Giant,0.0,F,2020.0,59.9038503083588
TOI-5159 b,TOI-5159,Transit,2026,Transiting Exoplanet Survey Satellite (TESS),5.83639428843,1.54732112,3.01,866.29,0.102,133.1006,5156.16,0.854084,0.9,4.4757,0.016687125907561565,55.1788,142.7859562,20.0193431,Super-Earth,0.0,K,2020.0,1.9452975604701883
TOI-5160 b,TOI-5160,Transit,2026,Transiting Exoplanet Survey Satellite (TESS),4.280773256,2.39729851,6.33,1016.0,0.102,177.537,5622.14,1.03315,1.003,4.3929,0.204,151.465,114.6393985,31.3944536,Neptune-like,0.0,G,2020.0,2.6404721704849345
TOI-5174 b,TOI-5174,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),12.214286,5.351,24.8,808.37,0.102,100.9112,5643.77,1.09457,1.0,4.35958,0.415,197.243,174.1094967,-2.0233506,Gas Giant,0.0,G,2020.0,4.634647729396375
TOI-5181 A b,TOI-5181 A,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),3.8922295,13.34989601,330.54154328,1585.0,0.0522,675.7067999999999,6060.0,1.53,1.25,4.163,0.208,480.155,280.6774738,21.6998203,Gas Giant,0.0,F,2020.0,24.759859030542366
TOI-519 b,TOI-519,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),1.2652328,11.54525012,147.15455244,687.0,0.0159,54.0,3322.0,0.35,0.335,4.87,0.27,115.557,124.6067582,-19.6627918,Gas Giant,0.0,M,2020.0,12.745895577011543
TOI-5205 b,TOI-5205,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),1.630757,11.6,343.0,737.0,0.0199,49.0,3430.0,0.394,0.392,4.84,0.0,86.4493,313.7706819,24.360977,Gas Giant,0.0,M,2020.0,29.56896551724138
TOI-521 b,TOI-521,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),1.54285047,1.98,5.3,794.0,0.0195,66.0,3544.0,0.421,0.42,4.97,-0.12,60.9425,123.3442567,12.2221079,Super-Earth,0.0,M,2020.0,2.676767676767677
TOI-5210 b,TOI-5210,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),4.5661061,10.72699453,81.99972901,1286.0,0.0557,456.0,5723.0,1.209,1.105,4.319,0.324,302.086,314.316923,21.9502055,Gas Giant,0.0,G,2020.0,7.644240777850009
TOI-5218 b,TOI-5218,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),4.291452,9.86,657.0,783.0,0.0469,62.0,4230.0,0.708,0.739,4.63,0.41,377.483,292.6634642,71.7629612,Gas Giant,0.0,K,2020.0,66.63286004056795
TOI-5232 b,TOI-5232,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),4.0966692,12.778238,711.74876796,1772.0,0.05593,675.7067999999999,6500.0,1.785,1.389,4.077,-0.104,609.388,294.3374248,35.2764934,Gas Giant,0.0,F,2020.0,55.70007132125728
TOI-5238 b,TOI-5238,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),4.872171,5.22,23.7,1042.0,0.102,195.925,5631.0,1.02283,1.0,4.41846,0.016687125907561565,290.646,223.3588909,68.859472,Gas Giant,0.0,G,2020.0,4.540229885057471
TOI-5261 b,TOI-5261,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),4.1509768,11.60129502,711.74876796,1244.0,0.05134,159.592,5790.0,1.021,1.037,4.436,0.254,377.054,305.4585453,19.4358468,Gas Giant,0.0,G,2020.0,61.350803227827925
TOI-5292 A b,TOI-5292 A,Transit,2026,Transiting Exoplanet Survey Satellite (TESS),2.02191,12.64373023,412.85910069,809.0,0.0279,102.0,3919.0,0.611,0.596,4.642,0.33,337.095,344.2223631,-8.1197473,Gas Giant,0.0,K,2020.0,32.65326712763944
TOI-5293 A b,TOI-5293 A,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),2.930289,11.9,170.4,675.0,0.034,34.6,3586.0,0.52,0.54,4.77,-0.03,162.229,355.828682,-2.0450945,Gas Giant,0.0,M,2020.0,14.319327731092438
TOI-530 b,TOI-530,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),6.387597,9.30345398,127.1313628,565.0,0.052,14.259,3659.0,0.54,0.53,4.7,0.376,148.762,103.4128333,12.8815784,Gas Giant,0.0,M,2020.0,13.664963901933548
TOI-5300 b,TOI-5300,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),2.262196,9.86390302,190.6970442,1043.0,0.0295,198.0,4610.0,0.65,0.67,4.64,-0.17,162.51,356.481137,0.4587978,Gas Giant,0.0,K,2020.0,19.332818237704043
TOI-5301 b,TOI-5301,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),5.858858,13.09208946,711.74876796,1648.0,0.073,429.794,6240.0,2.19,1.483,3.926,0.03,629.161,12.9908008,13.0783712,Gas Giant,0.0,F,2020.0,54.36479563744136
TOI-5319 b,TOI-5319,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),4.07853,2.83,8.4,695.0,0.0506,38.7885,3580.0,0.485,0.5,4.5,0.016687125907561565,61.171,35.2135563,23.5204408,Neptune-like,0.0,M,2020.0,2.9681978798586575
TOI-532 b,TOI-532,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),2.3266508,5.82,61.5,867.0,0.0296,94.1,3927.0,0.612,0.639,4.669,0.338,135.047,85.0800537,11.5626373,Gas Giant,0.0,K,2020.0,10.56701030927835
TOI-5322 b,TOI-5322,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),5.4233207,16.6117094,184.02264765,1350.0,0.0604,554.0,5692.0,1.462,0.998,4.11,-0.048,476.899,6.5293373,14.3364283,Gas Giant,0.0,G,2020.0,11.077887483993672
TOI-5335 b,TOI-5335,Transit,2026,Transiting Exoplanet Survey Satellite (TESS),3.61365988443,4.02422162,15.3,1048.0,0.102,200.83,5528.92,0.916633,0.945,4.4497,0.016687125907561565,331.289,46.9523734,15.3590831,Gas Giant,0.0,G,2020.0,3.8019774865182505
TOI-5340 b,TOI-5340,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),4.9394392,15.07607904,270.15414595,1566.0,0.0628,675.7067999999999,5990.0,1.842,1.35,4.036,0.208,532.629,59.3094816,22.3783373,Gas Giant,0.0,G,2020.0,17.91939039542207
TOI-5344 b,TOI-5344,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),3.792622,10.60369574,130.94530368,689.0,0.04041,38.0,3747.0,0.588,0.612,4.686,0.425,138.367,63.2662165,20.9151568,Gas Giant,0.0,K,2020.0,12.349024990036163
TOI-5349 b,TOI-5349,Transit,2026,Transiting Exoplanet Survey Satellite (TESS),3.317921,10.2,127.4,719.0,0.0369,44.5,3751.0,0.58,0.61,4.72,0.5,188.336,52.7125703,20.8796279,Gas Giant,0.0,K,2020.0,12.490196078431374
TOI-5350 b,TOI-5350,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),7.581367,12.41955062,711.74876796,1195.0,0.0796,321.879,6220.0,1.263,1.167,4.304,0.044,277.419,74.4023015,21.6019759,Gas Giant,0.0,F,2020.0,57.30873762967117
TOI-5380 b,TOI-5380,Transit,2026,Transiting Exoplanet Survey Satellite (TESS),3.77229247873,3.48093238,11.9,1479.0,0.102,675.7067999999999,6400.78,1.5621,1.343,4.162,0.016687125907561565,286.781,112.7611492,73.1287844,Neptune-like,0.0,F,2020.0,3.4186242939887275
TOI-5386 A b,TOI-5386 A,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),3.62156552,14.70618268,155.10026262,1488.0,0.04856,675.7067999999999,6094.0,1.245,1.165,4.314,0.182,394.486,226.1069193,60.5362318,Gas Giant,0.0,F,2020.0,10.546602472913113
TOI-5388.01,TOI-5388,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),2.5946748,0.99,2.2,488.0,0.024335855,3.3023,3440.0,0.3,0.292,4.99,-0.36,18.5226,152.1765169,35.5475571,Rocky,0.0,M,2020.0,2.2222222222222223
TOI-5398 b,TOI-5398,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),10.590547,10.3,58.7,947.0,0.098,118.413,6000.0,1.051,1.146,4.44,0.09,130.855,161.8795569,36.3294345,Gas Giant,0.0,F,2020.0,5.699029126213592
TOI-5398 c,TOI-5398,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),4.77271,3.52,11.8,1242.0,0.057,370.603,6000.0,1.051,1.146,4.44,0.09,130.855,161.8795569,36.3294345,Neptune-like,0.0,F,2020.0,3.3522727272727275
TOI-540 b,TOI-540,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),1.2391491,0.903,0.674,611.0,0.01223,23.4,3216.0,0.1895,0.159,4.438,0.016687125907561565,14.0022,76.3096949,-47.9375391,Rocky,0.0,M,2020.0,0.7464008859357697
TOI-5422 b,TOI-5422,Transit,2026,Transiting Exoplanet Survey Satellite (TESS),5.377219,9.10169233,711.74876796,1369.0,0.0619,580.0,5820.0,1.474,1.066,4.135,-0.012,346.141,86.8436173,25.6260342,Gas Giant,0.0,G,2020.0,78.19960751848441
TOI-544 b,TOI-544,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),1.548352,2.018,2.89,999.0,0.0225,240.195,4169.0,0.623,0.631,4.68,-0.17,41.1166,82.2900716,-0.3428983,Neptune-like,0.0,K,2020.0,1.4321110009910805
TOI-544 c,TOI-544,Radial Velocity,2023,La Silla Observatory,50.089,4.92,21.5,823.0,0.102,100.0,4169.0,0.623,0.631,4.68,-0.17,41.1166,82.2900716,-0.3428983,Gas Giant,0.0,K,2020.0,4.369918699186992
TOI-5486 b,TOI-5486,Transit,2026,Transiting Exoplanet Survey Satellite (TESS),2.02470073205,3.96824928,14.9,752.0,0.102,53.3297,3750.17,0.553216,0.548138,4.6142,0.016687125907561565,89.6811,190.5495041,3.7886012,Neptune-like,0.0,K,2020.0,3.754804436076153
TOI-5489 b,TOI-5489,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),3.15222,1.4,2.54,624.0,0.102,25.1137,3547.0,0.42,0.41,4.81,0.016687125907561565,45.0907,128.691294,11.4895882,Super-Earth,0.0,M,2020.0,1.8142857142857145
TOI-5489 c,TOI-5489,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),4.92126,1.28,2.18,536.0,0.102,13.8663,3547.0,0.42,0.41,4.81,0.016687125907561565,45.0907,128.691294,11.4895882,Super-Earth,0.0,M,2020.0,1.703125
TOI-5502 b,TOI-5502,Transit,2026,Transiting Exoplanet Survey Satellite (TESS),11.62592988285,4.1287378,15.9,870.0,0.102,95.1955,6088.71,1.32375,1.244,4.1854,0.016687125907561565,248.654,135.204056,27.9983339,Gas Giant,0.0,F,2020.0,3.851055884440034
TOI-5515 b,TOI-5515,Transit,2026,Transiting Exoplanet Survey Satellite (TESS),8.59225810839,2.65362762,7.53,778.1,0.102,86.6267,5483.65,0.835682,0.963,4.4837,0.016687125907561565,135.459,139.6163639,16.9899558,Neptune-like,0.0,G,2020.0,2.8376249716604924
TOI-5532 b,TOI-5532,Transit,2026,Transiting Exoplanet Survey Satellite (TESS),5.6539659431,2.52763693,6.93,617.33,0.102,34.3229,4208.45,0.662052,0.636083,4.5965,0.016687125907561565,90.9985,41.3804035,5.1507331,Neptune-like,0.0,K,2020.0,2.7416912285737176
TOI-5542 b,TOI-5542,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),75.12375,11.30986153,419.53349724,441.0,0.332,9.6,5700.0,1.058,0.89,4.2,-0.21,348.849,302.7984228,-61.1354659,Gas Giant,0.0,G,2020.0,37.094485739473065
TOI-5573 b,TOI-5573,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),8.79758977,9.75,112.0,528.0,0.0712,12.92,3790.0,0.594,0.619,4.68,0.42,186.562,136.4259999,55.3071309,Gas Giant,0.0,K,2020.0,11.487179487179487
TOI-558 b,TOI-558,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),14.574071,12.17295304,711.74876796,1061.0,0.1291,248.8554,6466.0,1.496,1.349,4.218,-0.004,402.63,42.2915093,-58.0246828,Gas Giant,0.0,F,2020.0,58.46968813739875
TOI-559 b,TOI-559,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),6.9839095,12.22899794,711.74876796,1180.0,0.0723,404.915,5925.0,1.233,1.026,4.268,-0.069,233.266,46.8186159,-31.1629951,Gas Giant,0.0,G,2020.0,58.20172441373394
TOI-5592 b,TOI-5592,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),2.6085846,17.14974047,285.72773789,1789.0,0.03935,675.7067999999999,6237.0,1.393,1.194,4.226,-0.013,597.026,106.6800684,65.857249,Gas Giant,0.0,F,2020.0,16.660761624341944
TOI-5595 b,TOI-5595,Transit,2026,Transiting Exoplanet Survey Satellite (TESS),5.99002553853,4.73740402,20.1,621.0,0.102,24.7628,4417.3,0.743344,0.645,4.6326,0.016687125907561565,136.955,110.4601649,35.2219829,Gas Giant,0.0,K,2020.0,4.242830021493502
TOI-5599 b,TOI-5599,Transit,2026,Transiting Exoplanet Survey Satellite (TESS),5.43691503941,7.1888212,40.9,1496.0,0.102,675.7067999999999,6137.02,1.91334,1.21,4.0516,0.016687125907561565,547.948,199.3262375,55.6815392,Gas Giant,0.0,F,2020.0,5.689388964076614
TOI-5605 b,TOI-5605,Transit,2026,Transiting Exoplanet Survey Satellite (TESS),5.91340454843,2.52611303,6.92,669.0,0.102,33.3499,4583.79,0.736044,0.68,4.6372,-0.0269,95.0735,150.5380078,50.1453867,Neptune-like,0.0,K,2020.0,2.739386526975794
TOI-561 b,TOI-561,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),0.4465697,1.397,2.02,2106.0,0.01064,675.7067999999999,5342.0,0.843,0.806,4.47,-0.41,85.799,148.1851516,6.216103,Super-Earth,0.0,G,2020.0,1.4459556191839655
TOI-561 c,TOI-561,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),10.778838,2.865,5.93,802.0,0.0889,67.5,5342.0,0.843,0.806,4.47,-0.41,85.799,148.1851516,6.216103,Neptune-like,0.0,G,2020.0,2.069808027923211
TOI-561 d,TOI-561,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),25.71268,2.615,13.33,600.0,0.1587,21.2,5342.0,0.843,0.806,4.47,-0.41,85.799,148.1851516,6.216103,Neptune-like,0.0,G,2020.0,5.097514340344168
TOI-561 e,TOI-561,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),77.144,2.517,12.4,416.0,0.33,4.89,5342.0,0.843,0.806,4.47,-0.41,85.799,148.1851516,6.216103,Neptune-like,0.0,G,2020.0,4.926499801350815
TOI-5614 b,TOI-5614,Transit,2026,Transiting Exoplanet Survey Satellite (TESS),4.17221328949,3.21759316,10.4,817.0,0.102,74.1594,4553.0,0.734919,0.674,4.6458,0.016687125907561565,223.016,189.4323154,69.4584273,Neptune-like,0.0,K,2020.0,3.232229645838755
TOI-5616 b,TOI-5616,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),2.002849,10.78,624.0,939.0,0.0272,137.0,3996.0,0.646,0.666,4.67,0.14,390.415,184.9016378,48.6832895,Gas Giant,0.0,K,2020.0,57.88497217068646
TOI-5624 b,TOI-5624,Transit,2026,Transiting Exoplanet Survey Satellite (TESS),3.3903473,2.314,9.4,1136.0,0.04201,251.103,5327.0,0.82,0.858,4.49,-0.023,101.913,180.8443476,49.2512257,Neptune-like,0.0,G,2020.0,4.062229904926534
TOI-5624 c,TOI-5624,Transit,2026,Transiting Exoplanet Survey Satellite (TESS),7.885385,2.474,4.8,857.0,0.07374,96.429,5327.0,0.82,0.858,4.49,-0.023,101.913,180.8443476,49.2512257,Neptune-like,0.0,G,2020.0,1.9401778496362165
TOI-5624 d,TOI-5624,Transit,2026,Transiting Exoplanet Survey Satellite (TESS),13.731468,3.584,4.9,712.6,0.1067,157.055,5327.0,0.82,0.858,4.49,-0.023,101.913,180.8443476,49.2512257,Neptune-like,0.0,G,2020.0,1.3671875
TOI-5624 e,TOI-5624,Transit,2026,Transiting Exoplanet Survey Satellite (TESS),21.489936,3.247,8.9,613.8,0.1439,21.9904,5327.0,0.82,0.858,4.49,-0.023,101.913,180.8443476,49.2512257,Neptune-like,0.0,G,2020.0,2.740991684631968
TOI-5624 f,TOI-5624,Transit Timing Variations,2026,Multiple Observatories,45.37,3.66,13.0,478.5,0.2366,100.0,5327.0,0.82,0.858,4.49,-0.023,101.913,180.8443476,49.2512257,Neptune-like,0.0,G,2020.0,3.551912568306011
TOI-5630 b,TOI-5630,Transit,2026,Transiting Exoplanet Survey Satellite (TESS),3.22118452536,2.37117553,6.22,1541.0,0.102,675.7067999999999,5385.64,0.933361,0.934,4.4373,0.135,134.047,236.4538532,40.3748618,Neptune-like,0.0,G,2020.0,2.623171469722446
TOI-5634 A b,TOI-5634 A,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),2.2035373,10.42,588.0,837.0,0.0272,77.0,3896.0,0.54,0.556,4.73,-0.27,306.144,175.6436366,20.9652921,Gas Giant,0.0,K,2020.0,56.4299424184261
TOI-564 b,TOI-564,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),1.651144,11.43318,464.98529,1714.0,0.02734,675.7067999999999,5640.0,1.088,0.998,4.364,0.143,199.581,130.2951535,-16.0363275,Gas Giant,0.0,G,2020.0,40.669812772999286
TOI-5678 b,TOI-5678,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),47.73022,4.91,20.0,513.0,0.249,3.8369,5485.0,0.938,0.905,4.34,0.0,165.393,47.3841872,-34.1984808,Gas Giant,0.0,G,2020.0,4.0733197556008145
TOI-5688 A b,TOI-5688 A,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),2.94815527,10.3,124.0,742.0,0.03379,50.3,3713.0,0.57,0.6,4.69,0.47,226.318,266.9231001,47.7050486,Gas Giant,0.0,K,2020.0,12.03883495145631
TOI-5704 b,TOI-5704,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),3.771116,3.2274,10.5,949.07,0.102,125.0643,4590.0,0.7575,0.73,4.543,0.428,89.637,169.8248694,44.9890782,Neptune-like,0.0,K,2020.0,3.253392823944971
TOI-5713 b,TOI-5713,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),10.441989,1.77,3.78,347.2,0.06008,2.2554,3225.0,0.2992,0.2653,4.91,-0.03,40.8668,208.4587323,52.6027628,Super-Earth,1.0,M,2020.0,2.135593220338983
TOI-5716 b,TOI-5716,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),6.7663,0.96,0.84,400.0,0.102,3.4093,3436.0,0.22,0.19,5.02076,-0.54,39.4122,201.9007989,73.1774325,Rocky,0.0,M,2020.0,0.875
TOI-5720 b,TOI-5720,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),1.4344555,1.09,4.3,708.0,0.018288,41.7,3325.0,0.383,0.383,5.01,0.03,35.8256,170.3135774,25.2732942,Rocky,0.0,M,2020.0,3.9449541284403664
TOI-5726.01,TOI-5726,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),5.491125215,2.554,7.05,1093.03,0.062186,338.95,5874.0,1.106,1.06,4.37711,0.016687125907561565,108.848,123.3950504,68.5745899,Neptune-like,0.0,G,2020.0,2.760375880971026
TOI-5728 b,TOI-5728,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),11.49761,1.31,2.27,382.0,0.102,3.512,3419.0,0.37,0.36,4.84899,-0.12,54.7045,260.3509363,67.5504212,Super-Earth,0.0,M,2020.0,1.732824427480916
TOI-5734 b,TOI-5734,Transit,2026,Transiting Exoplanet Survey Satellite (TESS),6.1841876,2.1,9.1,688.0,0.05921,56.3778,4750.0,0.639,0.724,4.66,-0.13,32.5102,111.2558179,37.2311218,Neptune-like,0.0,K,2020.0,4.333333333333333
TOI-5736 b,TOI-5736,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),0.64899,1.56,3.05,1311.0,0.102,493.4827,3949.0,0.58,0.57,4.66859,0.016687125907561565,92.3604,213.7583971,49.5009379,Super-Earth,0.0,K,2020.0,1.9551282051282048
TOI-5777 b,TOI-5777,Transit,2026,Transiting Exoplanet Survey Satellite (TESS),6.91716177373,3.09551273,9.78,602.0,0.102,21.9209,4408.03,0.671912,0.658,4.6715,0.016687125907561565,114.277,141.002239,82.8586961,Neptune-like,0.0,K,2020.0,3.1594119789001804
TOI-5786 b,TOI-5786,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),12.779107,8.54,73.0,1040.0,0.114,374.462,6235.0,1.36,1.23,4.26,0.08,192.475,293.3223259,30.7042468,Gas Giant,0.0,F,2020.0,8.5480093676815
TOI-5788 b,TOI-5788,Transit,2026,Transiting Exoplanet Survey Satellite (TESS),6.340758,1.528,3.72,910.0,0.064,175.1,5615.0,0.87,0.87,4.42,-0.32,97.614,287.4249017,31.7615284,Super-Earth,0.0,G,2020.0,2.4345549738219896
TOI-5788 c,TOI-5788,Transit,2026,Transiting Exoplanet Survey Satellite (TESS),16.213362,2.272,6.4,667.0,0.1197,49.8,5615.0,0.87,0.87,4.42,-0.32,97.614,287.4249017,31.7615284,Neptune-like,0.0,G,2020.0,2.8169014084507045
TOI-5789 b,TOI-5789,Radial Velocity,2026,Multiple Observatories,2.76369,1.26,2.12,1201.0,0.03608,100.0,5185.0,0.833,0.821,4.511,-0.12,20.4581,302.7734475,16.1897138,Super-Earth,0.0,K,2020.0,1.6825396825396826
TOI-5789 c,TOI-5789,Transit,2016,Transiting Exoplanet Survey Satellite (TESS),12.927748,2.86,5.0,718.0,0.1009,8.7194,5185.0,0.833,0.821,4.511,-0.12,20.4581,302.7734475,16.1897138,Neptune-like,0.0,K,2010.0,1.7482517482517483
TOI-5789 d,TOI-5789,Radial Velocity,2026,Multiple Observatories,29.65,1.91,4.29,545.0,0.1756,100.0,5185.0,0.833,0.821,4.511,-0.12,20.4581,302.7734475,16.1897138,Super-Earth,0.0,K,2020.0,2.2460732984293195
TOI-5789 e,TOI-5789,Radial Velocity,2026,Multiple Observatories,62.98,3.43,11.61,424.0,0.2901,100.0,5185.0,0.833,0.821,4.511,-0.12,20.4581,302.7734475,16.1897138,Neptune-like,0.0,K,2020.0,3.3848396501457723
TOI-5795 b,TOI-5795,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),6.1406325,5.62,23.66,1136.78,0.064,240.6761,5715.0,1.082,0.901,4.32,-0.27,156.53,304.868782,-7.5476595,Gas Giant,0.0,G,2020.0,4.209964412811388
TOI-5799 b,TOI-5799,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),4.164507,1.733,3.65,505.0,0.0348,11.91,3452.0,0.321,0.325,4.936,0.01,27.8123,301.630179,15.9891418,Super-Earth,0.0,M,2020.0,2.1061742642815924
TOI-5799 c,TOI-5799,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),14.010449,1.76,3.75,337.0,0.0782,100.0,3452.0,0.321,0.325,4.936,0.01,27.8123,301.630179,15.9891418,Super-Earth,1.0,M,2020.0,2.1306818181818183
TOI-5800 b,TOI-5800,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),2.6278838,2.46,9.5,1108.0,0.0344,274.163,4850.0,0.773,0.778,4.56,-0.04,42.9052,305.0655462,-7.4119237,Neptune-like,0.0,K,2020.0,3.861788617886179
